COUNTRY,PRODUCT,FLOW,UNIT,TIME,VALUE,YEAR,MONTH
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,1.39,2022,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.36,2022,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.24,2022,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.26,2023,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.17,2023,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.14,2023,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.1,2023,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.0,2023,5
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.0,2023,6
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.05,2023,7
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.2,2023,8
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.23,2023,9
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.22,2023,10
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.17,2023,11
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.11,2023,12
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.09,2024,1
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.14,2024,2
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.13,2024,3
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.13,2024,4
Spain,Gasóleo para calefacción doméstica (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.1,2024,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.51,2015,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.53,2015,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.58,2015,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.61,2015,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.69,2015,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.68,2015,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.65,2015,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.56,2015,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.53,2015,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.51,2015,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.44,2015,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.46,2015,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.48,2016,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.45,2016,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.51,2016,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.6,2016,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.63,2016,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.63,2016,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.54,2016,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.54,2016,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.54,2016,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.53,2016,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.46,2016,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.5,2016,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.59,2017,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.61,2017,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.56,2017,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.59,2017,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.6,2017,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.59,2017,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.63,2017,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.7,2017,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.75,2017,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.7,2017,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.72,2017,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.71,2017,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.83,2018,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.81,2018,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.76,2018,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.8,2018,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.81,2018,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.79,2018,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.8,2018,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.78,2018,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.8,2018,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.75,2018,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.66,2018,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.6,2018,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.62,2019,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.62,2019,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.65,2019,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.76,2019,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.74,2019,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.72,2019,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.7,2019,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.64,2019,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.61,2019,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.6,2019,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.63,2019,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.66,2019,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.68,2020,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.61,2020,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.45,2020,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.26,2020,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.32,2020,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.49,2020,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.58,2020,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.62,2020,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.6,2020,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.59,2020,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.59,2020,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.69,2020,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.75,2021,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.79,2021,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.83,2021,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.85,2021,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.9,2021,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.93,2021,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.93,2021,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,1.92,2021,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,1.94,2021,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,2.04,2021,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,2.03,2021,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,1.9,2021,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,2.01,2022,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,2.09,2022,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,2.26,2022,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-04-01,2.19,2022,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-05-01,2.18,2022,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-06-01,2.35,2022,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-07-01,2.12,2022,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-08-01,1.92,2022,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-09-01,1.74,2022,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-10-01,2.01,2022,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-11-01,1.9,2022,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2022-12-01,1.81,2022,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-01-01,1.9,2023,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-02-01,1.89,2023,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-03-01,1.9,2023,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-04-01,1.97,2023,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-05-01,1.86,2023,5
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-06-01,1.85,2023,6
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-07-01,1.89,2023,7
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-08-01,1.95,2023,8
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-09-01,1.93,2023,9
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-10-01,1.85,2023,10
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-11-01,1.81,2023,11
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2023-12-01,1.8,2023,12
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-01-01,1.71,2024,1
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-02-01,1.76,2024,2
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-03-01,1.78,2024,3
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-04-01,1.8,2024,4
Sweden,Gasolina (unidad/litro),Precio Total,Dolar Estadounidense,2024-05-01,1.75,2024,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-01-01,1.53,2015,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-02-01,1.55,2015,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-03-01,1.55,2015,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-04-01,1.54,2015,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-05-01,1.63,2015,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-06-01,1.61,2015,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-07-01,1.57,2015,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-08-01,1.5,2015,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-09-01,1.5,2015,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-10-01,1.49,2015,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-11-01,1.41,2015,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2015-12-01,1.4,2015,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-01-01,1.39,2016,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-02-01,1.39,2016,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-03-01,1.46,2016,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-04-01,1.49,2016,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-05-01,1.55,2016,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-06-01,1.56,2016,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-07-01,1.49,2016,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-08-01,1.5,2016,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-09-01,1.5,2016,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-10-01,1.52,2016,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-11-01,1.45,2016,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2016-12-01,1.5,2016,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-01-01,1.57,2017,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-02-01,1.58,2017,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-03-01,1.54,2017,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-04-01,1.55,2017,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-05-01,1.55,2017,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-06-01,1.52,2017,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-07-01,1.57,2017,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-08-01,1.65,2017,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-09-01,1.71,2017,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-10-01,1.7,2017,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-11-01,1.7,2017,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2017-12-01,1.71,2017,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-01-01,1.82,2018,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-02-01,1.79,2018,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-03-01,1.75,2018,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-04-01,1.78,2018,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-05-01,1.79,2018,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-06-01,1.77,2018,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-07-01,1.79,2018,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-08-01,1.75,2018,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-09-01,1.8,2018,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-10-01,1.83,2018,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-11-01,1.79,2018,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2018-12-01,1.69,2018,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-01-01,1.7,2019,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-02-01,1.7,2019,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-03-01,1.72,2019,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-04-01,1.74,2019,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-05-01,1.72,2019,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-06-01,1.7,2019,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-07-01,1.68,2019,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-08-01,1.66,2019,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-09-01,1.67,2019,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-10-01,1.67,2019,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-11-01,1.68,2019,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2019-12-01,1.72,2019,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-01-01,1.75,2020,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-02-01,1.65,2020,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-03-01,1.54,2020,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-04-01,1.39,2020,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-05-01,1.38,2020,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-06-01,1.51,2020,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-07-01,1.59,2020,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-08-01,1.62,2020,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-09-01,1.56,2020,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-10-01,1.56,2020,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-11-01,1.6,2020,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2020-12-01,1.7,2020,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-01-01,1.81,2021,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-02-01,1.86,2021,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-03-01,1.87,2021,3
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-04-01,1.85,2021,4
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-05-01,1.93,2021,5
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-06-01,1.97,2021,6
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-07-01,1.94,2021,7
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-08-01,2.01,2021,8
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-09-01,2.08,2021,9
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-10-01,2.21,2021,10
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-11-01,2.16,2021,11
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2021-12-01,2.09,2021,12
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-01-01,2.27,2022,1
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-02-01,2.35,2022,2
Sweden,Diesel (unidad/litro),Precio Total,Dolar Estadounidense,2022-03-01,2.68,2022,3
